====================================================================================================
GPT-2 Ablation Study | snr=20dB | grid=121 | smooth=3 | posterior=0.06 | ablations=['wo_soft_token']
[wo_soft_token] Ep  17/100 [305s] Loss=0.2533/1.2752 | Train_ADE=0.646m | Val_ADE=0.887m FDE=1.428m (best=0.868) | S5=0.654m S10=0.805m S15=1.136m S20=1.428m | L_cls=0.242 L_reg=0.0011 | Acc=89.81%/64.34%
[wo_soft_token] Ep  18/100 [305s] Loss=0.2520/1.2562 | Train_ADE=0.645m | Val_ADE=0.879m FDE=1.398m (best=0.868) | S5=0.665m S10=0.796m S15=1.112m S20=1.398m | L_cls=0.241 L_reg=0.0011 | Acc=89.86%/64.73%
[wo_soft_token] Ep  19/100 [303s] Loss=0.2504/1.2978 | Train_ADE=0.642m | Val_ADE=0.891m FDE=1.449m (best=0.868) | S5=0.659m S10=0.803m S15=1.132m S20=1.449m | L_cls=0.239 L_reg=0.0011 | Acc=89.88%/64.14%
[wo_soft_token] Ep  20/100 [305s] Loss=0.2499/1.2344 | Train_ADE=0.640m | Val_ADE=0.899m FDE=1.475m (best=0.868) | S5=0.652m S10=0.812m S15=1.149m S20=1.475m | L_cls=0.239 L_reg=0.0011 | Acc=89.89%/65.15%
[wo_soft_token] Ep  21/100 [310s] Loss=0.2495/1.2379 | Train_ADE=0.638m | Val_ADE=0.862m FDE=1.369m (best=0.862) | S5=0.640m S10=0.789m S15=1.093m S20=1.369m | L_cls=0.238 L_reg=0.0011 | Acc=89.90%/64.86%
[wo_soft_token] Ep  22/100 [309s] Loss=0.2481/1.2882 | Train_ADE=0.635m | Val_ADE=0.861m FDE=1.379m (best=0.861) | S5=0.647m S10=0.773m S15=1.088m S20=1.379m | L_cls=0.237 L_reg=0.0011 | Acc=89.92%/64.25%
[wo_soft_token] Ep  23/100 [311s] Loss=0.2476/1.2938 | Train_ADE=0.634m | Val_ADE=0.852m FDE=1.368m (best=0.852) | S5=0.633m S10=0.764m S15=1.085m S20=1.368m | L_cls=0.236 L_reg=0.0011 | Acc=89.95%/64.27%
[wo_soft_token] Ep  24/100 [304s] Loss=0.2477/1.2579 | Train_ADE=0.631m | Val_ADE=0.855m FDE=1.364m (best=0.852) | S5=0.641m S10=0.764m S15=1.080m S20=1.364m | L_cls=0.237 L_reg=0.0011 | Acc=89.92%/63.93%
[wo_soft_token] Ep  25/100 [309s] Loss=0.2467/1.2295 | Train_ADE=0.629m | Val_ADE=0.843m FDE=1.341m (best=0.843) | S5=0.633m S10=0.764m S15=1.065m S20=1.341m | L_cls=0.236 L_reg=0.0011 | Acc=89.97%/64.88%
[wo_soft_token] Ep  26/100 [305s] Loss=0.2459/1.2397 | Train_ADE=0.627m | Val_ADE=0.843m FDE=1.339m (best=0.843) | S5=0.628m S10=0.760m S15=1.067m S20=1.339m | L_cls=0.235 L_reg=0.0011 | Acc=90.00%/65.22%
[wo_soft_token] Ep  27/100 [305s] Loss=0.2441/1.2235 | Train_ADE=0.624m | Val_ADE=0.861m FDE=1.377m (best=0.843) | S5=0.650m S10=0.785m S15=1.074m S20=1.377m | L_cls=0.233 L_reg=0.0011 | Acc=90.01%/65.18%
[wo_soft_token] Ep  28/100 [305s] Loss=0.2438/1.2179 | Train_ADE=0.628m | Val_ADE=0.863m FDE=1.356m (best=0.843) | S5=0.662m S10=0.790m S15=1.070m S20=1.356m | L_cls=0.233 L_reg=0.0011 | Acc=90.01%/65.29%
[wo_soft_token] Ep  29/100 [304s] Loss=0.2429/1.2433 | Train_ADE=0.624m | Val_ADE=0.845m FDE=1.347m (best=0.843) | S5=0.625m S10=0.771m S15=1.068m S20=1.347m | L_cls=0.232 L_reg=0.0011 | Acc=90.04%/64.94%
[wo_soft_token] Ep  30/100 [304s] Loss=0.2428/1.2251 | Train_ADE=0.622m | Val_ADE=0.851m FDE=1.347m (best=0.843) | S5=0.631m S10=0.787m S15=1.073m S20=1.347m | L_cls=0.232 L_reg=0.0011 | Acc=90.05%/65.25%
[wo_soft_token] Ep  31/100 [309s] Loss=0.2425/1.2110 | Train_ADE=0.626m | Val_ADE=0.836m FDE=1.319m (best=0.836) | S5=0.629m S10=0.763m S15=1.055m S20=1.319m | L_cls=0.232 L_reg=0.0011 | Acc=90.06%/65.45%
[wo_soft_token] Ep  32/100 [303s] Loss=0.2421/1.2240 | Train_ADE=0.621m | Val_ADE=0.858m FDE=1.365m (best=0.836) | S5=0.641m S10=0.787m S15=1.078m S20=1.365m | L_cls=0.231 L_reg=0.0011 | Acc=90.05%/65.39%
[wo_soft_token] Ep  33/100 [310s] Loss=0.2408/1.2292 | Train_ADE=0.617m | Val_ADE=0.834m FDE=1.321m (best=0.834) | S5=0.618m S10=0.758m S15=1.055m S20=1.321m | L_cls=0.230 L_reg=0.0011 | Acc=90.10%/65.18%
[wo_soft_token] Ep  34/100 [304s] Loss=0.2414/1.2048 | Train_ADE=0.619m | Val_ADE=0.840m FDE=1.316m (best=0.834) | S5=0.646m S10=0.762m S15=1.050m S20=1.316m | L_cls=0.231 L_reg=0.0011 | Acc=90.08%/65.46%
[wo_soft_token] Ep  35/100 [304s] Loss=0.2399/1.2215 | Train_ADE=0.618m | Val_ADE=0.848m FDE=1.347m (best=0.834) | S5=0.638m S10=0.767m S15=1.066m S20=1.347m | L_cls=0.229 L_reg=0.0011 | Acc=90.11%/64.81%
[wo_soft_token] Ep  36/100 [305s] Loss=0.2397/1.2212 | Train_ADE=0.613m | Val_ADE=0.841m FDE=1.304m (best=0.834) | S5=0.621m S10=0.773m S15=1.059m S20=1.304m | L_cls=0.229 L_reg=0.0011 | Acc=90.12%/65.20%
[wo_soft_token] Ep  37/100 [305s] Loss=0.2397/1.2415 | Train_ADE=0.613m | Val_ADE=0.843m FDE=1.315m (best=0.834) | S5=0.643m S10=0.774m S15=1.055m S20=1.315m | L_cls=0.229 L_reg=0.0011 | Acc=90.12%/65.60%
[wo_soft_token] Ep  38/100 [304s] Loss=0.2386/1.2388 | Train_ADE=0.610m | Val_ADE=0.836m FDE=1.313m (best=0.834) | S5=0.626m S10=0.765m S15=1.049m S20=1.313m | L_cls=0.228 L_reg=0.0010 | Acc=90.15%/65.71%
[wo_soft_token] Ep  39/100 [309s] Loss=0.2381/1.2481 | Train_ADE=0.612m | Val_ADE=0.823m FDE=1.316m (best=0.823) | S5=0.616m S10=0.747m S15=1.037m S20=1.316m | L_cls=0.228 L_reg=0.0011 | Acc=90.15%/65.41%
[wo_soft_token] Ep  40/100 [304s] Loss=0.2379/1.2396 | Train_ADE=0.607m | Val_ADE=0.825m FDE=1.293m (best=0.823) | S5=0.620m S10=0.757m S15=1.036m S20=1.293m | L_cls=0.228 L_reg=0.0010 | Acc=90.15%/65.35%
[wo_soft_token] Ep  41/100 [303s] Loss=0.2371/1.1975 | Train_ADE=0.607m | Val_ADE=0.843m FDE=1.320m (best=0.823) | S5=0.641m S10=0.770m S15=1.047m S20=1.320m | L_cls=0.227 L_reg=0.0010 | Acc=90.19%/65.83%
[wo_soft_token] Ep  42/100 [303s] Loss=0.2365/1.2435 | Train_ADE=0.603m | Val_ADE=0.849m FDE=1.334m (best=0.823) | S5=0.634m S10=0.788m S15=1.056m S20=1.334m | L_cls=0.226 L_reg=0.0010 | Acc=90.18%/65.18%
[wo_soft_token] Ep  43/100 [307s] Loss=0.2360/1.2148 | Train_ADE=0.604m | Val_ADE=0.821m FDE=1.293m (best=0.821) | S5=0.612m S10=0.749m S15=1.039m S20=1.293m | L_cls=0.226 L_reg=0.0010 | Acc=90.20%/65.23%
[wo_soft_token] Ep  44/100 [303s] Loss=0.2362/1.2385 | Train_ADE=0.603m | Val_ADE=0.823m FDE=1.299m (best=0.821) | S5=0.607m S10=0.750m S15=1.034m S20=1.299m | L_cls=0.226 L_reg=0.0010 | Acc=90.21%/64.94%
[wo_soft_token] Ep  45/100 [304s] Loss=0.2356/1.2483 | Train_ADE=0.602m | Val_ADE=0.830m FDE=1.295m (best=0.821) | S5=0.635m S10=0.764m S15=1.040m S20=1.295m | L_cls=0.225 L_reg=0.0010 | Acc=90.21%/65.08%
[wo_soft_token] Ep  46/100 [302s] Loss=0.2348/1.2513 | Train_ADE=0.601m | Val_ADE=0.832m FDE=1.295m (best=0.821) | S5=0.629m S10=0.771m S15=1.044m S20=1.295m | L_cls=0.225 L_reg=0.0010 | Acc=90.24%/65.63%
[wo_soft_token] Ep  47/100 [307s] Loss=0.2343/1.2290 | Train_ADE=0.601m | Val_ADE=0.815m FDE=1.283m (best=0.815) | S5=0.602m S10=0.749m S15=1.024m S20=1.283m | L_cls=0.224 L_reg=0.0010 | Acc=90.24%/65.44%
[wo_soft_token] Ep  48/100 [304s] Loss=0.2340/1.2514 | Train_ADE=0.600m | Val_ADE=0.856m FDE=1.364m (best=0.815) | S5=0.634m S10=0.786m S15=1.070m S20=1.364m | L_cls=0.224 L_reg=0.0010 | Acc=90.25%/65.37%
[wo_soft_token] Ep  49/100 [302s] Loss=0.2339/1.2040 | Train_ADE=0.597m | Val_ADE=0.819m FDE=1.304m (best=0.815) | S5=0.606m S10=0.750m S15=1.030m S20=1.304m | L_cls=0.224 L_reg=0.0010 | Acc=90.26%/65.40%
[wo_soft_token] Ep  50/100 [304s] Loss=0.2327/1.2121 | Train_ADE=0.594m | Val_ADE=0.826m FDE=1.293m (best=0.815) | S5=0.625m S10=0.765m S15=1.024m S20=1.293m | L_cls=0.223 L_reg=0.0010 | Acc=90.28%/65.81%
[wo_soft_token] Ep  51/100 [308s] Loss=0.2329/1.1993 | Train_ADE=0.592m | Val_ADE=0.812m FDE=1.275m (best=0.812) | S5=0.602m S10=0.754m S15=1.023m S20=1.275m | L_cls=0.223 L_reg=0.0010 | Acc=90.27%/65.45%
[wo_soft_token] Ep  52/100 [304s] Loss=0.2328/1.2299 | Train_ADE=0.595m | Val_ADE=0.824m FDE=1.295m (best=0.812) | S5=0.618m S10=0.756m S15=1.035m S20=1.295m | L_cls=0.223 L_reg=0.0010 | Acc=90.28%/65.67%
[wo_soft_token] Ep  53/100 [307s] Loss=0.2327/1.2128 | Train_ADE=0.593m | Val_ADE=0.807m FDE=1.265m (best=0.807) | S5=0.608m S10=0.739m S15=1.012m S20=1.265m | L_cls=0.223 L_reg=0.0010 | Acc=90.28%/65.76%
[wo_soft_token] Ep  54/100 [303s] Loss=0.2319/1.2136 | Train_ADE=0.594m | Val_ADE=0.822m FDE=1.293m (best=0.807) | S5=0.617m S10=0.757m S15=1.036m S20=1.293m | L_cls=0.222 L_reg=0.0010 | Acc=90.28%/66.08%
[wo_soft_token] Ep  55/100 [303s] Loss=0.2311/1.2332 | Train_ADE=0.592m | Val_ADE=0.819m FDE=1.277m (best=0.807) | S5=0.629m S10=0.751m S15=1.019m S20=1.277m | L_cls=0.221 L_reg=0.0010 | Acc=90.31%/66.00%
[wo_soft_token] Ep  56/100 [302s] Loss=0.2310/1.2288 | Train_ADE=0.590m | Val_ADE=0.833m FDE=1.307m (best=0.807) | S5=0.615m S10=0.774m S15=1.050m S20=1.307m | L_cls=0.221 L_reg=0.0010 | Acc=90.32%/65.64%
[wo_soft_token] Ep  57/100 [303s] Loss=0.2302/1.2174 | Train_ADE=0.588m | Val_ADE=0.810m FDE=1.285m (best=0.807) | S5=0.601m S10=0.747m S15=1.016m S20=1.285m | L_cls=0.220 L_reg=0.0010 | Acc=90.34%/65.67%
[wo_soft_token] Ep  58/100 [307s] Loss=0.2299/1.2222 | Train_ADE=0.589m | Val_ADE=0.802m FDE=1.263m (best=0.802) | S5=0.596m S10=0.740m S15=1.005m S20=1.263m | L_cls=0.220 L_reg=0.0010 | Acc=90.34%/65.92%
[wo_soft_token] Ep  59/100 [303s] Loss=0.2291/1.2313 | Train_ADE=0.587m | Val_ADE=0.823m FDE=1.286m (best=0.802) | S5=0.627m S10=0.759m S15=1.027m S20=1.286m | L_cls=0.219 L_reg=0.0010 | Acc=90.37%/65.88%
[wo_soft_token] Ep  60/100 [308s] Loss=0.2293/1.2217 | Train_ADE=0.583m | Val_ADE=0.795m FDE=1.254m (best=0.795) | S5=0.600m S10=0.729m S15=0.995m S20=1.254m | L_cls=0.219 L_reg=0.0010 | Acc=90.37%/65.61%
[wo_soft_token] Ep  61/100 [303s] Loss=0.2293/1.2201 | Train_ADE=0.585m | Val_ADE=0.808m FDE=1.277m (best=0.795) | S5=0.593m S10=0.744m S15=1.009m S20=1.277m | L_cls=0.219 L_reg=0.0010 | Acc=90.37%/65.64%
[wo_soft_token] Ep  62/100 [302s] Loss=0.2287/1.2312 | Train_ADE=0.581m | Val_ADE=0.817m FDE=1.273m (best=0.795) | S5=0.598m S10=0.757m S15=1.018m S20=1.273m | L_cls=0.219 L_reg=0.0010 | Acc=90.37%/65.54%
[wo_soft_token] Ep  63/100 [303s] Loss=0.2293/1.2173 | Train_ADE=0.584m | Val_ADE=0.809m FDE=1.251m (best=0.795) | S5=0.610m S10=0.750m S15=1.019m S20=1.251m | L_cls=0.219 L_reg=0.0010 | Acc=90.36%/66.05%
[wo_soft_token] Ep  64/100 [302s] Loss=0.2287/1.2119 | Train_ADE=0.584m | Val_ADE=0.805m FDE=1.272m (best=0.795) | S5=0.598m S10=0.742m S15=1.002m S20=1.272m | L_cls=0.219 L_reg=0.0010 | Acc=90.39%/65.99%
[wo_soft_token] Ep  65/100 [303s] Loss=0.2282/1.2531 | Train_ADE=0.583m | Val_ADE=0.817m FDE=1.292m (best=0.795) | S5=0.607m S10=0.749m S15=1.023m S20=1.292m | L_cls=0.218 L_reg=0.0010 | Acc=90.40%/65.30%
[wo_soft_token] Ep  66/100 [303s] Loss=0.2277/1.2182 | Train_ADE=0.578m | Val_ADE=0.811m FDE=1.262m (best=0.795) | S5=0.606m S10=0.746m S15=1.012m S20=1.262m | L_cls=0.218 L_reg=0.0010 | Acc=90.41%/66.03%
[wo_soft_token] Ep  67/100 [302s] Loss=0.2272/1.1983 | Train_ADE=0.576m | Val_ADE=0.816m FDE=1.244m (best=0.795) | S5=0.623m S10=0.757m S15=1.018m S20=1.244m | L_cls=0.218 L_reg=0.0010 | Acc=90.43%/66.07%
[wo_soft_token] Ep  68/100 [302s] Loss=0.2271/1.2089 | Train_ADE=0.575m | Val_ADE=0.815m FDE=1.282m (best=0.795) | S5=0.601m S10=0.762m S15=1.021m S20=1.282m | L_cls=0.217 L_reg=0.0010 | Acc=90.42%/65.44%
[wo_soft_token] Ep  69/100 [303s] Loss=0.2276/1.1896 | Train_ADE=0.576m | Val_ADE=0.804m FDE=1.274m (best=0.795) | S5=0.599m S10=0.743m S15=1.003m S20=1.274m | L_cls=0.218 L_reg=0.0010 | Acc=90.41%/66.32%
[wo_soft_token] Ep  70/100 [305s] Loss=0.2264/1.2205 | Train_ADE=0.576m | Val_ADE=0.801m FDE=1.247m (best=0.795) | S5=0.595m S10=0.742m S15=1.004m S20=1.247m | L_cls=0.217 L_reg=0.0010 | Acc=90.42%/66.05%
[wo_soft_token] Ep  71/100 [303s] Loss=0.2266/1.2294 | Train_ADE=0.575m | Val_ADE=0.812m FDE=1.262m (best=0.795) | S5=0.606m S10=0.756m S15=1.009m S20=1.262m | L_cls=0.217 L_reg=0.0010 | Acc=90.45%/65.85%
[wo_soft_token] Ep  72/100 [308s] Loss=0.2258/1.2124 | Train_ADE=0.574m | Val_ADE=0.793m FDE=1.253m (best=0.793) | S5=0.589m S10=0.734m S15=0.995m S20=1.253m | L_cls=0.216 L_reg=0.0010 | Acc=90.45%/65.39%
[wo_soft_token] Ep  73/100 [304s] Loss=0.2253/1.2067 | Train_ADE=0.573m | Val_ADE=0.795m FDE=1.247m (best=0.793) | S5=0.594m S10=0.738m S15=0.996m S20=1.247m | L_cls=0.216 L_reg=0.0010 | Acc=90.46%/65.75%
[wo_soft_token] Ep  74/100 [307s] Loss=0.2249/1.2014 | Train_ADE=0.569m | Val_ADE=0.792m FDE=1.231m (best=0.792) | S5=0.595m S10=0.736m S15=0.987m S20=1.231m | L_cls=0.216 L_reg=0.0009 | Acc=90.46%/66.23%
[wo_soft_token] Ep  75/100 [303s] Loss=0.2244/1.1955 | Train_ADE=0.567m | Val_ADE=0.806m FDE=1.263m (best=0.792) | S5=0.603m S10=0.743m S15=1.004m S20=1.263m | L_cls=0.215 L_reg=0.0009 | Acc=90.48%/66.41%
[wo_soft_token] Ep  76/100 [303s] Loss=0.2249/1.1958 | Train_ADE=0.566m | Val_ADE=0.799m FDE=1.234m (best=0.792) | S5=0.607m S10=0.738m S15=0.988m S20=1.234m | L_cls=0.215 L_reg=0.0010 | Acc=90.46%/65.80%
[wo_soft_token] Ep  77/100 [303s] Loss=0.2241/1.2023 | Train_ADE=0.566m | Val_ADE=0.829m FDE=1.290m (best=0.792) | S5=0.618m S10=0.767m S15=1.028m S20=1.290m | L_cls=0.215 L_reg=0.0009 | Acc=90.50%/65.32%
[wo_soft_token] Ep  78/100 [307s] Loss=0.2248/1.2507 | Train_ADE=0.570m | Val_ADE=0.784m FDE=1.223m (best=0.784) | S5=0.595m S10=0.714m S15=0.985m S20=1.223m | L_cls=0.215 L_reg=0.0010 | Acc=90.47%/64.73%
[wo_soft_token] Ep  79/100 [303s] Loss=0.2233/1.1916 | Train_ADE=0.564m | Val_ADE=0.790m FDE=1.226m (best=0.784) | S5=0.592m S10=0.735m S15=0.984m S20=1.226m | L_cls=0.214 L_reg=0.0009 | Acc=90.51%/65.98%
[wo_soft_token] Ep  80/100 [303s] Loss=0.2233/1.1859 | Train_ADE=0.563m | Val_ADE=0.796m FDE=1.227m (best=0.784) | S5=0.604m S10=0.735m S15=0.990m S20=1.227m | L_cls=0.214 L_reg=0.0009 | Acc=90.52%/66.10%
[wo_soft_token] Ep  81/100 [303s] Loss=0.2229/1.2034 | Train_ADE=0.563m | Val_ADE=0.811m FDE=1.267m (best=0.784) | S5=0.605m S10=0.749m S15=1.011m S20=1.267m | L_cls=0.214 L_reg=0.0009 | Acc=90.52%/66.04%
[wo_soft_token] Ep  82/100 [304s] Loss=0.2228/1.2345 | Train_ADE=0.560m | Val_ADE=0.807m FDE=1.250m (best=0.784) | S5=0.607m S10=0.749m S15=1.017m S20=1.250m | L_cls=0.213 L_reg=0.0009 | Acc=90.54%/65.08%
[wo_soft_token] Ep  83/100 [303s] Loss=0.2241/1.2090 | Train_ADE=0.563m | Val_ADE=0.793m FDE=1.237m (best=0.784) | S5=0.595m S10=0.732m S15=0.986m S20=1.237m | L_cls=0.215 L_reg=0.0010 | Acc=90.49%/65.47%
[wo_soft_token] Ep  84/100 [302s] Loss=0.2236/1.1897 | Train_ADE=0.562m | Val_ADE=0.806m FDE=1.255m (best=0.784) | S5=0.617m S10=0.740m S15=0.996m S20=1.255m | L_cls=0.214 L_reg=0.0009 | Acc=90.51%/65.59%
[wo_soft_token] Ep  85/100 [303s] Loss=0.2229/1.2087 | Train_ADE=0.562m | Val_ADE=0.800m FDE=1.260m (best=0.784) | S5=0.602m S10=0.737m S15=0.997m S20=1.260m | L_cls=0.213 L_reg=0.0009 | Acc=90.52%/65.92%
[wo_soft_token] Ep  86/100 [304s] Loss=0.2221/1.2243 | Train_ADE=0.560m | Val_ADE=0.822m FDE=1.256m (best=0.784) | S5=0.627m S10=0.762m S15=1.019m S20=1.256m | L_cls=0.213 L_reg=0.0009 | Acc=90.53%/65.37%
[wo_soft_token] Ep  87/100 [302s] Loss=0.2222/1.1967 | Train_ADE=0.556m | Val_ADE=0.810m FDE=1.242m (best=0.784) | S5=0.615m S10=0.753m S15=1.005m S20=1.242m | L_cls=0.213 L_reg=0.0009 | Acc=90.52%/65.91%
[wo_soft_token] Ep  88/100 [304s] Loss=0.2234/1.2241 | Train_ADE=0.557m | Val_ADE=0.800m FDE=1.225m (best=0.784) | S5=0.607m S10=0.750m S15=0.994m S20=1.225m | L_cls=0.214 L_reg=0.0009 | Acc=90.51%/65.49%
[wo_soft_token] Ep  89/100 [303s] Loss=0.2220/1.2424 | Train_ADE=0.557m | Val_ADE=0.832m FDE=1.350m (best=0.784) | S5=0.605m S10=0.762m S15=1.046m S20=1.350m | L_cls=0.213 L_reg=0.0009 | Acc=90.52%/65.45%
[wo_soft_token] Ep  90/100 [302s] Loss=0.2219/1.1990 | Train_ADE=0.556m | Val_ADE=0.795m FDE=1.221m (best=0.784) | S5=0.603m S10=0.740m S15=0.989m S20=1.221m | L_cls=0.213 L_reg=0.0009 | Acc=90.55%/66.18%
[wo_soft_token] Ep  91/100 [304s] Loss=0.2214/1.2051 | Train_ADE=0.553m | Val_ADE=0.786m FDE=1.217m (best=0.784) | S5=0.590m S10=0.726m S15=0.979m S20=1.217m | L_cls=0.212 L_reg=0.0009 | Acc=90.55%/66.26%
[wo_soft_token] Ep  92/100 [303s] Loss=0.2212/1.1804 | Train_ADE=0.550m | Val_ADE=0.796m FDE=1.229m (best=0.784) | S5=0.600m S10=0.742m S15=0.994m S20=1.229m | L_cls=0.212 L_reg=0.0009 | Acc=90.56%/66.24%
[wo_soft_token] Ep  93/100 [305s] Loss=0.2210/1.2063 | Train_ADE=0.553m | Val_ADE=0.804m FDE=1.250m (best=0.784) | S5=0.597m S10=0.743m S15=1.009m S20=1.250m | L_cls=0.212 L_reg=0.0009 | Acc=90.55%/65.66%
[wo_soft_token] Ep  94/100 [308s] Loss=0.2208/1.2103 | Train_ADE=0.551m | Val_ADE=0.793m FDE=1.243m (best=0.784) | S5=0.594m S10=0.734m S15=0.983m S20=1.243m | L_cls=0.212 L_reg=0.0009 | Acc=90.56%/66.05%
[wo_soft_token] Ep  95/100 [313s] Loss=0.2207/1.2145 | Train_ADE=0.552m | Val_ADE=0.783m FDE=1.215m (best=0.783) | S5=0.592m S10=0.726m S15=0.972m S20=1.215m | L_cls=0.211 L_reg=0.0009 | Acc=90.57%/65.78%
[wo_soft_token] Ep  96/100 [304s] Loss=0.2206/1.2253 | Train_ADE=0.550m | Val_ADE=0.787m FDE=1.215m (best=0.783) | S5=0.599m S10=0.738m S15=0.972m S20=1.215m | L_cls=0.211 L_reg=0.0009 | Acc=90.57%/65.61%
[wo_soft_token] Ep  97/100 [306s] Loss=0.2194/1.1922 | Train_ADE=0.547m | Val_ADE=0.785m FDE=1.220m (best=0.783) | S5=0.592m S10=0.729m S15=0.975m S20=1.220m | L_cls=0.210 L_reg=0.0009 | Acc=90.60%/66.17%
[wo_soft_token] Ep  98/100 [307s] Loss=0.2203/1.2052 | Train_ADE=0.547m | Val_ADE=0.814m FDE=1.258m (best=0.783) | S5=0.616m S10=0.749m S15=1.015m S20=1.258m | L_cls=0.211 L_reg=0.0009 | Acc=90.56%/66.04%
