====================================================================================================
GPT-2 Ablation Study | snr=20dB | grid=121 | smooth=3 | posterior=0.06 | ablations=['wo_uncertainty_u']
[wo_uncertainty_u] Ep  17/100 [301s] Loss=0.2280/1.2370 | Train_ADE=0.619m | Val_ADE=0.841m FDE=1.316m (best=0.827) | S5=0.635m S10=0.774m S15=1.060m S20=1.316m | L_cls=0.217 L_reg=0.0011 | Acc=90.41%/64.68%
[wo_uncertainty_u] Ep  18/100 [303s] Loss=0.2272/1.2104 | Train_ADE=0.617m | Val_ADE=0.843m FDE=1.331m (best=0.827) | S5=0.642m S10=0.769m S15=1.062m S20=1.331m | L_cls=0.216 L_reg=0.0011 | Acc=90.44%/65.55%
[wo_uncertainty_u] Ep  19/100 [312s] Loss=0.2263/1.2073 | Train_ADE=0.615m | Val_ADE=0.822m FDE=1.291m (best=0.822) | S5=0.627m S10=0.750m S15=1.031m S20=1.291m | L_cls=0.216 L_reg=0.0011 | Acc=90.45%/66.07%
[wo_uncertainty_u] Ep  20/100 [301s] Loss=0.2264/1.2380 | Train_ADE=0.614m | Val_ADE=0.823m FDE=1.313m (best=0.822) | S5=0.622m S10=0.745m S15=1.036m S20=1.313m | L_cls=0.215 L_reg=0.0011 | Acc=90.46%/64.48%
[wo_uncertainty_u] Ep  21/100 [306s] Loss=0.2252/1.1831 | Train_ADE=0.609m | Val_ADE=0.813m FDE=1.280m (best=0.813) | S5=0.614m S10=0.739m S15=1.025m S20=1.280m | L_cls=0.215 L_reg=0.0011 | Acc=90.48%/66.40%
[wo_uncertainty_u] Ep  22/100 [304s] Loss=0.2244/1.2179 | Train_ADE=0.611m | Val_ADE=0.830m FDE=1.310m (best=0.813) | S5=0.627m S10=0.761m S15=1.039m S20=1.310m | L_cls=0.214 L_reg=0.0011 | Acc=90.49%/65.96%
[wo_uncertainty_u] Ep  23/100 [303s] Loss=0.2242/1.1693 | Train_ADE=0.607m | Val_ADE=0.820m FDE=1.304m (best=0.813) | S5=0.623m S10=0.740m S15=1.029m S20=1.304m | L_cls=0.214 L_reg=0.0011 | Acc=90.47%/65.74%
[wo_uncertainty_u] Ep  24/100 [302s] Loss=0.2240/1.2235 | Train_ADE=0.606m | Val_ADE=0.824m FDE=1.281m (best=0.813) | S5=0.617m S10=0.748m S15=1.037m S20=1.281m | L_cls=0.213 L_reg=0.0011 | Acc=90.49%/65.39%
[wo_uncertainty_u] Ep  25/100 [303s] Loss=0.2234/1.1909 | Train_ADE=0.605m | Val_ADE=0.815m FDE=1.297m (best=0.813) | S5=0.613m S10=0.738m S15=1.030m S20=1.297m | L_cls=0.213 L_reg=0.0011 | Acc=90.51%/66.13%
[wo_uncertainty_u] Ep  26/100 [302s] Loss=0.2231/1.2225 | Train_ADE=0.604m | Val_ADE=0.832m FDE=1.302m (best=0.813) | S5=0.623m S10=0.763m S15=1.048m S20=1.302m | L_cls=0.212 L_reg=0.0011 | Acc=90.51%/65.55%
[wo_uncertainty_u] Ep  27/100 [303s] Loss=0.2225/1.1743 | Train_ADE=0.602m | Val_ADE=0.818m FDE=1.271m (best=0.813) | S5=0.618m S10=0.750m S15=1.028m S20=1.271m | L_cls=0.212 L_reg=0.0011 | Acc=90.51%/66.39%
[wo_uncertainty_u] Ep  28/100 [302s] Loss=0.2225/1.1609 | Train_ADE=0.601m | Val_ADE=0.826m FDE=1.284m (best=0.813) | S5=0.628m S10=0.757m S15=1.041m S20=1.284m | L_cls=0.212 L_reg=0.0011 | Acc=90.51%/66.65%
[wo_uncertainty_u] Ep  29/100 [303s] Loss=0.2221/1.2157 | Train_ADE=0.601m | Val_ADE=0.819m FDE=1.272m (best=0.813) | S5=0.618m S10=0.753m S15=1.033m S20=1.272m | L_cls=0.212 L_reg=0.0010 | Acc=90.52%/65.26%
[wo_uncertainty_u] Ep  30/100 [302s] Loss=0.2216/1.1753 | Train_ADE=0.599m | Val_ADE=0.833m FDE=1.295m (best=0.813) | S5=0.638m S10=0.763m S15=1.033m S20=1.295m | L_cls=0.211 L_reg=0.0011 | Acc=90.52%/65.94%
[wo_uncertainty_u] Ep  31/100 [310s] Loss=0.2215/1.1915 | Train_ADE=0.600m | Val_ADE=0.812m FDE=1.251m (best=0.812) | S5=0.632m S10=0.743m S15=1.010m S20=1.251m | L_cls=0.211 L_reg=0.0011 | Acc=90.54%/65.20%
[wo_uncertainty_u] Ep  32/100 [303s] Loss=0.2206/1.1669 | Train_ADE=0.595m | Val_ADE=0.822m FDE=1.274m (best=0.812) | S5=0.630m S10=0.753m S15=1.028m S20=1.274m | L_cls=0.210 L_reg=0.0010 | Acc=90.55%/66.33%
[wo_uncertainty_u] Ep  33/100 [309s] Loss=0.2201/1.1860 | Train_ADE=0.593m | Val_ADE=0.798m FDE=1.254m (best=0.798) | S5=0.600m S10=0.728m S15=0.997m S20=1.254m | L_cls=0.210 L_reg=0.0010 | Acc=90.54%/66.05%
[wo_uncertainty_u] Ep  34/100 [303s] Loss=0.2195/1.2779 | Train_ADE=0.592m | Val_ADE=0.806m FDE=1.239m (best=0.798) | S5=0.610m S10=0.734m S15=1.001m S20=1.239m | L_cls=0.209 L_reg=0.0010 | Acc=90.57%/64.49%
[wo_uncertainty_u] Ep  35/100 [302s] Loss=0.2198/1.1882 | Train_ADE=0.595m | Val_ADE=0.809m FDE=1.251m (best=0.798) | S5=0.605m S10=0.742m S15=1.012m S20=1.251m | L_cls=0.209 L_reg=0.0010 | Acc=90.57%/66.46%
[wo_uncertainty_u] Ep  36/100 [303s] Loss=0.2187/1.1823 | Train_ADE=0.590m | Val_ADE=0.802m FDE=1.244m (best=0.798) | S5=0.599m S10=0.740m S15=1.006m S20=1.244m | L_cls=0.209 L_reg=0.0010 | Acc=90.58%/66.15%
[wo_uncertainty_u] Ep  37/100 [304s] Loss=0.2185/1.1794 | Train_ADE=0.588m | Val_ADE=0.799m FDE=1.245m (best=0.798) | S5=0.606m S10=0.731m S15=0.996m S20=1.245m | L_cls=0.208 L_reg=0.0010 | Acc=90.61%/65.57%
[wo_uncertainty_u] Ep  38/100 [309s] Loss=0.2190/1.1835 | Train_ADE=0.590m | Val_ADE=0.807m FDE=1.232m (best=0.798) | S5=0.613m S10=0.739m S15=1.010m S20=1.232m | L_cls=0.209 L_reg=0.0010 | Acc=90.58%/65.38%
[wo_uncertainty_u] Ep  39/100 [303s] Loss=0.2183/1.1844 | Train_ADE=0.587m | Val_ADE=0.822m FDE=1.244m (best=0.798) | S5=0.623m S10=0.764m S15=1.020m S20=1.244m | L_cls=0.208 L_reg=0.0010 | Acc=90.59%/65.99%
[wo_uncertainty_u] Ep  40/100 [315s] Loss=0.2182/1.1883 | Train_ADE=0.589m | Val_ADE=0.809m FDE=1.269m (best=0.798) | S5=0.607m S10=0.735m S15=1.004m S20=1.269m | L_cls=0.208 L_reg=0.0010 | Acc=90.59%/65.46%
[wo_uncertainty_u] Ep  41/100 [306s] Loss=0.2179/1.1964 | Train_ADE=0.587m | Val_ADE=0.801m FDE=1.232m (best=0.798) | S5=0.609m S10=0.744m S15=0.995m S20=1.232m | L_cls=0.208 L_reg=0.0010 | Acc=90.61%/65.95%
[wo_uncertainty_u] Ep  42/100 [302s] Loss=0.2166/1.1634 | Train_ADE=0.581m | Val_ADE=0.805m FDE=1.252m (best=0.798) | S5=0.610m S10=0.747m S15=1.005m S20=1.252m | L_cls=0.207 L_reg=0.0010 | Acc=90.64%/65.98%
[wo_uncertainty_u] Ep  43/100 [303s] Loss=0.2168/1.1572 | Train_ADE=0.582m | Val_ADE=0.805m FDE=1.242m (best=0.798) | S5=0.622m S10=0.731m S15=1.002m S20=1.242m | L_cls=0.207 L_reg=0.0010 | Acc=90.61%/66.15%
[wo_uncertainty_u] Ep  44/100 [304s] Loss=0.2173/1.2319 | Train_ADE=0.585m | Val_ADE=0.822m FDE=1.281m (best=0.798) | S5=0.615m S10=0.750m S15=1.013m S20=1.281m | L_cls=0.207 L_reg=0.0010 | Acc=90.61%/65.41%
[wo_uncertainty_u] Ep  45/100 [302s] Loss=0.2175/1.1883 | Train_ADE=0.586m | Val_ADE=0.808m FDE=1.227m (best=0.798) | S5=0.612m S10=0.747m S15=1.008m S20=1.227m | L_cls=0.207 L_reg=0.0010 | Acc=90.61%/66.70%
[wo_uncertainty_u] Ep  46/100 [303s] Loss=0.2161/1.1794 | Train_ADE=0.580m | Val_ADE=0.805m FDE=1.253m (best=0.798) | S5=0.599m S10=0.753m S15=1.006m S20=1.253m | L_cls=0.206 L_reg=0.0010 | Acc=90.63%/66.76%
[wo_uncertainty_u] Ep  47/100 [308s] Loss=0.2159/1.1988 | Train_ADE=0.579m | Val_ADE=0.789m FDE=1.230m (best=0.789) | S5=0.590m S10=0.726m S15=0.984m S20=1.230m | L_cls=0.206 L_reg=0.0010 | Acc=90.64%/64.81%
[wo_uncertainty_u] Ep  48/100 [302s] Loss=0.2153/1.1861 | Train_ADE=0.578m | Val_ADE=0.801m FDE=1.228m (best=0.789) | S5=0.609m S10=0.745m S15=0.999m S20=1.228m | L_cls=0.205 L_reg=0.0010 | Acc=90.64%/66.52%
[wo_uncertainty_u] Ep  49/100 [305s] Loss=0.2149/1.1862 | Train_ADE=0.575m | Val_ADE=0.793m FDE=1.218m (best=0.789) | S5=0.603m S10=0.738m S15=0.987m S20=1.218m | L_cls=0.205 L_reg=0.0010 | Acc=90.66%/66.59%
[wo_uncertainty_u] Ep  50/100 [303s] Loss=0.2149/1.1956 | Train_ADE=0.576m | Val_ADE=0.803m FDE=1.238m (best=0.789) | S5=0.604m S10=0.747m S15=1.004m S20=1.238m | L_cls=0.205 L_reg=0.0010 | Acc=90.64%/66.14%
[wo_uncertainty_u] Ep  51/100 [304s] Loss=0.2144/1.1663 | Train_ADE=0.573m | Val_ADE=0.796m FDE=1.210m (best=0.789) | S5=0.598m S10=0.743m S15=0.991m S20=1.210m | L_cls=0.205 L_reg=0.0010 | Acc=90.67%/66.47%
[wo_uncertainty_u] Ep  52/100 [308s] Loss=0.2139/1.1823 | Train_ADE=0.572m | Val_ADE=0.786m FDE=1.218m (best=0.786) | S5=0.591m S10=0.730m S15=0.978m S20=1.218m | L_cls=0.204 L_reg=0.0010 | Acc=90.69%/66.32%
[wo_uncertainty_u] Ep  53/100 [303s] Loss=0.2135/1.1630 | Train_ADE=0.573m | Val_ADE=0.803m FDE=1.241m (best=0.786) | S5=0.603m S10=0.746m S15=0.998m S20=1.241m | L_cls=0.204 L_reg=0.0010 | Acc=90.68%/66.71%
[wo_uncertainty_u] Ep  54/100 [302s] Loss=0.2134/1.1959 | Train_ADE=0.571m | Val_ADE=0.811m FDE=1.239m (best=0.786) | S5=0.605m S10=0.768m S15=1.012m S20=1.239m | L_cls=0.204 L_reg=0.0010 | Acc=90.67%/66.17%
[wo_uncertainty_u] Ep  55/100 [303s] Loss=0.2134/1.2070 | Train_ADE=0.573m | Val_ADE=0.813m FDE=1.266m (best=0.786) | S5=0.616m S10=0.758m S15=1.004m S20=1.266m | L_cls=0.204 L_reg=0.0010 | Acc=90.67%/65.62%
[wo_uncertainty_u] Ep  56/100 [303s] Loss=0.2133/1.2032 | Train_ADE=0.573m | Val_ADE=0.796m FDE=1.239m (best=0.786) | S5=0.608m S10=0.740m S15=0.987m S20=1.239m | L_cls=0.204 L_reg=0.0010 | Acc=90.69%/65.60%
[wo_uncertainty_u] Ep  57/100 [307s] Loss=0.2130/1.1838 | Train_ADE=0.569m | Val_ADE=0.784m FDE=1.210m (best=0.784) | S5=0.590m S10=0.730m S15=0.970m S20=1.210m | L_cls=0.204 L_reg=0.0009 | Acc=90.69%/65.70%
[wo_uncertainty_u] Ep  58/100 [302s] Loss=0.2123/1.1875 | Train_ADE=0.568m | Val_ADE=0.790m FDE=1.220m (best=0.784) | S5=0.600m S10=0.735m S15=0.982m S20=1.220m | L_cls=0.203 L_reg=0.0009 | Acc=90.69%/66.31%
[wo_uncertainty_u] Ep  59/100 [302s] Loss=0.2127/1.1526 | Train_ADE=0.571m | Val_ADE=0.788m FDE=1.211m (best=0.784) | S5=0.595m S10=0.729m S15=0.980m S20=1.211m | L_cls=0.203 L_reg=0.0010 | Acc=90.70%/66.68%
[wo_uncertainty_u] Ep  60/100 [309s] Loss=0.2121/1.1719 | Train_ADE=0.566m | Val_ADE=0.779m FDE=1.198m (best=0.779) | S5=0.593m S10=0.721m S15=0.966m S20=1.198m | L_cls=0.203 L_reg=0.0010 | Acc=90.71%/66.37%
[wo_uncertainty_u] Ep  61/100 [303s] Loss=0.2117/1.2011 | Train_ADE=0.566m | Val_ADE=0.785m FDE=1.201m (best=0.779) | S5=0.603m S10=0.742m S15=0.969m S20=1.201m | L_cls=0.202 L_reg=0.0009 | Acc=90.72%/66.20%
[wo_uncertainty_u] Ep  62/100 [303s] Loss=0.2115/1.2216 | Train_ADE=0.563m | Val_ADE=0.792m FDE=1.213m (best=0.779) | S5=0.606m S10=0.732m S15=0.985m S20=1.213m | L_cls=0.202 L_reg=0.0009 | Acc=90.73%/64.97%
[wo_uncertainty_u] Ep  63/100 [303s] Loss=0.2113/1.1763 | Train_ADE=0.566m | Val_ADE=0.790m FDE=1.221m (best=0.779) | S5=0.600m S10=0.729m S15=0.973m S20=1.221m | L_cls=0.202 L_reg=0.0009 | Acc=90.71%/65.86%
[wo_uncertainty_u] Ep  64/100 [303s] Loss=0.2107/1.1710 | Train_ADE=0.565m | Val_ADE=0.791m FDE=1.218m (best=0.779) | S5=0.592m S10=0.746m S15=0.979m S20=1.218m | L_cls=0.201 L_reg=0.0009 | Acc=90.74%/66.76%
[wo_uncertainty_u] Ep  65/100 [303s] Loss=0.2106/1.1895 | Train_ADE=0.562m | Val_ADE=0.819m FDE=1.233m (best=0.779) | S5=0.619m S10=0.773m S15=1.004m S20=1.233m | L_cls=0.201 L_reg=0.0009 | Acc=90.73%/65.51%
[wo_uncertainty_u] Ep  66/100 [302s] Loss=0.2103/1.1900 | Train_ADE=0.562m | Val_ADE=0.784m FDE=1.201m (best=0.779) | S5=0.601m S10=0.732m S15=0.964m S20=1.201m | L_cls=0.201 L_reg=0.0009 | Acc=90.75%/66.44%
[wo_uncertainty_u] Ep  67/100 [304s] Loss=0.2100/1.1790 | Train_ADE=0.561m | Val_ADE=0.785m FDE=1.220m (best=0.779) | S5=0.599m S10=0.729m S15=0.964m S20=1.220m | L_cls=0.201 L_reg=0.0009 | Acc=90.77%/66.09%
[wo_uncertainty_u] Ep  68/100 [303s] Loss=0.2104/1.1993 | Train_ADE=0.562m | Val_ADE=0.793m FDE=1.214m (best=0.779) | S5=0.612m S10=0.732m S15=0.974m S20=1.214m | L_cls=0.201 L_reg=0.0009 | Acc=90.76%/65.95%
[wo_uncertainty_u] Ep  69/100 [302s] Loss=0.2098/1.1905 | Train_ADE=0.559m | Val_ADE=0.782m FDE=1.217m (best=0.779) | S5=0.596m S10=0.727m S15=0.966m S20=1.217m | L_cls=0.201 L_reg=0.0009 | Acc=90.78%/65.66%
[wo_uncertainty_u] Ep  70/100 [308s] Loss=0.2092/1.1612 | Train_ADE=0.557m | Val_ADE=0.778m FDE=1.204m (best=0.778) | S5=0.600m S10=0.725m S15=0.952m S20=1.204m | L_cls=0.200 L_reg=0.0009 | Acc=90.78%/66.19%
[wo_uncertainty_u] Ep  71/100 [302s] Loss=0.2089/1.1762 | Train_ADE=0.555m | Val_ADE=0.788m FDE=1.197m (best=0.778) | S5=0.611m S10=0.741m S15=0.964m S20=1.197m | L_cls=0.200 L_reg=0.0009 | Acc=90.78%/65.86%
[wo_uncertainty_u] Ep  72/100 [303s] Loss=0.2095/1.1978 | Train_ADE=0.558m | Val_ADE=0.788m FDE=1.204m (best=0.778) | S5=0.598m S10=0.743m S15=0.982m S20=1.204m | L_cls=0.200 L_reg=0.0009 | Acc=90.77%/66.45%
[wo_uncertainty_u] Ep  73/100 [305s] Loss=0.2087/1.2012 | Train_ADE=0.555m | Val_ADE=0.795m FDE=1.220m (best=0.778) | S5=0.604m S10=0.752m S15=0.974m S20=1.220m | L_cls=0.200 L_reg=0.0009 | Acc=90.80%/65.52%
[wo_uncertainty_u] Ep  74/100 [303s] Loss=0.2083/1.1637 | Train_ADE=0.553m | Val_ADE=0.786m FDE=1.212m (best=0.778) | S5=0.600m S10=0.736m S15=0.969m S20=1.212m | L_cls=0.199 L_reg=0.0009 | Acc=90.80%/66.61%
[wo_uncertainty_u] Ep  75/100 [302s] Loss=0.2086/1.2188 | Train_ADE=0.554m | Val_ADE=0.794m FDE=1.207m (best=0.778) | S5=0.597m S10=0.745m S15=0.985m S20=1.207m | L_cls=0.200 L_reg=0.0009 | Acc=90.80%/65.32%
[wo_uncertainty_u] Ep  76/100 [311s] Loss=0.2080/1.1909 | Train_ADE=0.553m | Val_ADE=0.775m FDE=1.183m (best=0.775) | S5=0.587m S10=0.730m S15=0.949m S20=1.183m | L_cls=0.199 L_reg=0.0009 | Acc=90.80%/66.02%
[wo_uncertainty_u] Ep  77/100 [303s] Loss=0.2081/1.1801 | Train_ADE=0.549m | Val_ADE=0.790m FDE=1.202m (best=0.775) | S5=0.606m S10=0.742m S15=0.974m S20=1.202m | L_cls=0.199 L_reg=0.0009 | Acc=90.81%/66.13%
[wo_uncertainty_u] Ep  78/100 [303s] Loss=0.2078/1.1731 | Train_ADE=0.549m | Val_ADE=0.784m FDE=1.199m (best=0.775) | S5=0.603m S10=0.733m S15=0.963m S20=1.199m | L_cls=0.199 L_reg=0.0009 | Acc=90.81%/66.44%
[wo_uncertainty_u] Ep  79/100 [302s] Loss=0.2073/1.1879 | Train_ADE=0.548m | Val_ADE=0.775m FDE=1.188m (best=0.775) | S5=0.587m S10=0.731m S15=0.957m S20=1.188m | L_cls=0.198 L_reg=0.0009 | Acc=90.84%/65.67%
[wo_uncertainty_u] Ep  80/100 [303s] Loss=0.2070/1.2083 | Train_ADE=0.546m | Val_ADE=0.789m FDE=1.200m (best=0.775) | S5=0.608m S10=0.741m S15=0.972m S20=1.200m | L_cls=0.198 L_reg=0.0009 | Acc=90.84%/65.07%
[wo_uncertainty_u] Ep  81/100 [309s] Loss=0.2069/1.1916 | Train_ADE=0.544m | Val_ADE=0.768m FDE=1.181m (best=0.768) | S5=0.577m S10=0.714m S15=0.956m S20=1.181m | L_cls=0.198 L_reg=0.0009 | Acc=90.83%/65.52%
[wo_uncertainty_u] Ep  82/100 [304s] Loss=0.2071/1.1805 | Train_ADE=0.543m | Val_ADE=0.772m FDE=1.187m (best=0.768) | S5=0.598m S10=0.722m S15=0.950m S20=1.187m | L_cls=0.198 L_reg=0.0009 | Acc=90.83%/66.03%
[wo_uncertainty_u] Ep  83/100 [303s] Loss=0.2065/1.1628 | Train_ADE=0.542m | Val_ADE=0.776m FDE=1.187m (best=0.768) | S5=0.600m S10=0.725m S15=0.954m S20=1.187m | L_cls=0.198 L_reg=0.0009 | Acc=90.85%/66.79%
[wo_uncertainty_u] Ep  84/100 [303s] Loss=0.2061/1.1879 | Train_ADE=0.542m | Val_ADE=0.795m FDE=1.217m (best=0.768) | S5=0.607m S10=0.748m S15=0.980m S20=1.217m | L_cls=0.197 L_reg=0.0009 | Acc=90.87%/66.42%
[wo_uncertainty_u] Ep  85/100 [303s] Loss=0.2059/1.1927 | Train_ADE=0.540m | Val_ADE=0.774m FDE=1.180m (best=0.768) | S5=0.598m S10=0.721m S15=0.950m S20=1.180m | L_cls=0.197 L_reg=0.0009 | Acc=90.86%/65.50%
[wo_uncertainty_u] Ep  86/100 [302s] Loss=0.2056/1.1682 | Train_ADE=0.540m | Val_ADE=0.770m FDE=1.180m (best=0.768) | S5=0.585m S10=0.723m S15=0.956m S20=1.180m | L_cls=0.197 L_reg=0.0009 | Acc=90.87%/66.64%
[wo_uncertainty_u] Ep  87/100 [304s] Loss=0.2056/1.1892 | Train_ADE=0.538m | Val_ADE=0.776m FDE=1.189m (best=0.768) | S5=0.594m S10=0.732m S15=0.955m S20=1.189m | L_cls=0.197 L_reg=0.0009 | Acc=90.87%/66.51%
[wo_uncertainty_u] Ep  88/100 [303s] Loss=0.2054/1.1765 | Train_ADE=0.538m | Val_ADE=0.769m FDE=1.185m (best=0.768) | S5=0.584m S10=0.719m S15=0.950m S20=1.185m | L_cls=0.197 L_reg=0.0009 | Acc=90.88%/66.34%
[wo_uncertainty_u] Ep  89/100 [306s] Loss=0.2051/1.2934 | Train_ADE=0.539m | Val_ADE=0.777m FDE=1.175m (best=0.768) | S5=0.596m S10=0.727m S15=0.962m S20=1.175m | L_cls=0.196 L_reg=0.0009 | Acc=90.88%/61.22%
[wo_uncertainty_u] Ep  90/100 [307s] Loss=0.2047/1.2488 | Train_ADE=0.537m | Val_ADE=0.771m FDE=1.176m (best=0.768) | S5=0.587m S10=0.720m S15=0.951m S20=1.176m | L_cls=0.196 L_reg=0.0009 | Acc=90.89%/63.96%
[wo_uncertainty_u] Ep  91/100 [305s] Loss=0.2042/1.1710 | Train_ADE=0.533m | Val_ADE=0.768m FDE=1.166m (best=0.768) | S5=0.597m S10=0.725m S15=0.942m S20=1.166m | L_cls=0.196 L_reg=0.0009 | Acc=90.90%/66.05%
[wo_uncertainty_u] Ep  92/100 [306s] Loss=0.2041/1.3330 | Train_ADE=0.532m | Val_ADE=0.797m FDE=1.236m (best=0.768) | S5=0.595m S10=0.752m S15=0.996m S20=1.236m | L_cls=0.196 L_reg=0.0009 | Acc=90.91%/61.67%
[wo_uncertainty_u] Ep  93/100 [306s] Loss=0.2039/1.1630 | Train_ADE=0.532m | Val_ADE=0.776m FDE=1.179m (best=0.768) | S5=0.587m S10=0.737m S15=0.963m S20=1.179m | L_cls=0.195 L_reg=0.0009 | Acc=90.91%/66.73%
[wo_uncertainty_u] Ep  94/100 [306s] Loss=0.2041/1.1484 | Train_ADE=0.530m | Val_ADE=0.771m FDE=1.166m (best=0.768) | S5=0.598m S10=0.722m S15=0.947m S20=1.166m | L_cls=0.195 L_reg=0.0009 | Acc=90.92%/66.30%
[wo_uncertainty_u] Ep  95/100 [306s] Loss=0.2037/1.1778 | Train_ADE=0.530m | Val_ADE=0.805m FDE=1.204m (best=0.768) | S5=0.608m S10=0.761m S15=0.996m S20=1.204m | L_cls=0.195 L_reg=0.0009 | Acc=90.92%/65.56%
[wo_uncertainty_u] Ep  96/100 [311s] Loss=0.2037/1.1780 | Train_ADE=0.529m | Val_ADE=0.761m FDE=1.156m (best=0.761) | S5=0.588m S10=0.711m S15=0.933m S20=1.156m | L_cls=0.195 L_reg=0.0009 | Acc=90.92%/65.88%
