scene_id,station_id,target_snr_db,frames,visible_targets,detections,mismatch_frames,mismatch_abs,matched_pairs,unmatched_detections,unmatched_targets,achieved_snr_mean_db,achieved_max_abs_error_db,rd_local_maxima,nms_suppressed,roi_rejected,fov_rejected,ghost_detections,range_mae,isolated_range_mae,crowded_range_mae,range_rmse,isolated_range_rmse,crowded_range_rmse,range_median,isolated_range_median,crowded_range_median,range_p95,isolated_range_p95,crowded_range_p95,radial_velocity_mae,isolated_radial_velocity_mae,crowded_radial_velocity_mae,radial_velocity_rmse,isolated_radial_velocity_rmse,crowded_radial_velocity_rmse,radial_velocity_median,isolated_radial_velocity_median,crowded_radial_velocity_median,radial_velocity_p95,isolated_radial_velocity_p95,crowded_radial_velocity_p95,bearing_mae,isolated_bearing_mae,crowded_bearing_mae,bearing_rmse,isolated_bearing_rmse,crowded_bearing_rmse,bearing_median,isolated_bearing_median,crowded_bearing_median,bearing_p95,isolated_bearing_p95,crowded_bearing_p95,position_mae,isolated_position_mae,crowded_position_mae,position_rmse,isolated_position_rmse,crowded_position_rmse,position_median,isolated_position_median,crowded_position_median,position_p95,isolated_position_p95,crowded_position_p95,isolated_pairs,crowded_pairs,unmatched_targets_crowded,unmatched_targets_isolated
0,1,10.0,36,233,196,16,37,196,0,37,10.0,3.552713678800501e-15,195,0,0,1,0,0.009052833910756898,0.00391185754838854,0.019656097658141636,0.05504817033618612,0.005435829907071002,0.09601746575071389,0.0023616891472872936,0.0026350617488724026,0.0018870135348798556,0.012636376881831168,0.011131576173428916,0.014892508325534235,0.008770006540218391,0.004711606378844661,0.017140456873051713,0.046636387745194595,0.006440438773622729,0.08108786327627614,0.003025583197874937,0.0032392004918486705,0.002746807400346496,0.013508076642056999,0.01446018744123627,0.007430391186125627,0.022241641884719703,0.017720886901472454,0.03156569903766716,0.08040605673000666,0.028221429016393167,0.13474715793514486,0.009103133345011602,0.010104754538995118,0.007171837902712891,0.055692157870372225,0.0608823660717936,0.04429807780096267,0.02791623620737254,0.026905917551932963,0.03000001843421668,0.08173246061972804,0.05156957214992155,0.12236438293112951,0.009636704298592706,0.011230867116845804,0.005524289797460566,0.10823837370563952,0.1160058233116876,0.03034291031647196,132,64,9,28
0,1,15.0,36,233,202,16,31,202,0,31,15.0,1.7763568394002505e-15,201,0,0,1,0,0.00832455645442412,0.003177067618672431,0.019423829256513703,0.0541794051032196,0.00469541520819798,0.09600699257032948,0.0022057734702478626,0.002426704393992729,0.00173765555437555,0.008649869893755555,0.007718272559688445,0.014429689554082612,0.008000538868608608,0.004054538996272225,0.016509101093333933,0.045911277102466896,0.006146878782128181,0.08106426418445341,0.002656592989561446,0.002695730962604337,0.0025828475634472395,0.01006256837149548,0.010876343688052445,0.005561745341719601,0.019189193262623014,0.014259706197010943,0.02981839974784905,0.07825633381496787,0.024454590941046853,0.1343113881700895,0.007972586001611,0.008542499727349714,0.005951211357000028,0.043253447559848675,0.04770405470327945,0.03036401052057616,0.023349841574949633,0.021033446954273692,0.028344567475782123,0.07716059901626263,0.042572316286954764,0.12199818341717171,0.0073933593424649596,0.00898912200950484,0.0048207564459372566,0.0743365389324762,0.09290254947848145,0.021763380451389962,138,64,9,22
0,2,-10.0,36,221,99,23,122,99,0,122,-10.0,1.7763568394002505e-15,92,0,0,1,0,0.058717503662921534,0.007311899720484482,0.10333368821673482,0.15092460152966763,0.01044127343514401,0.20604223649068526,0.008541037335362489,0.0053317423676766396,0.01731594291570815,0.3727520105708641,0.021396420196040822,0.5412719805777271,0.022033174341231795,0.007308792576390166,0.034812826439018875,0.07151961261601626,0.0114560380449929,0.09716290218485102,0.00869301743029638,0.004209782988006339,0.01624072802131979,0.04302855374529624,0.020305520851263914,0.0524341999131695,0.209578662630916,0.026066448458372856,0.3688534145542554,0.6286241672301519,0.031082263854450048,0.8586653211788432,0.029987367118015282,0.022594282849718875,0.04157466694098149,1.63157441395087,0.05653141453907093,2.478147014729637,0.23129977810427296,0.023466616883590592,0.41168327652222386,0.6743170242341717,0.029470277668685117,0.9211937558038977,0.03230289679094237,0.016193338167352522,0.04462368617641927,1.7615872812130824,0.05660617176171555,2.631238888974584,46,53,95,27
0,2,-5.0,36,221,125,22,96,125,0,96,-4.999999999999999,1.7763568394002505e-15,117,0,0,1,0,0.048310090564961966,0.004537804398835862,0.07653169611943801,0.1358775725285506,0.006224924015581342,0.17418761079200498,0.005855871526840417,0.0030601846707583036,0.010050976175175919,0.34347689413229704,0.013261573519179129,0.42089390697733364,0.04379845326292494,0.004685052056406605,0.06901630404081174,0.21233514633255937,0.006978012105599249,0.27225643040142394,0.0063755488453853815,0.0029058447935277343,0.012082301061123624,0.09703982558392382,0.012669326099680933,0.20578505378336187,0.17166563497446663,0.015780763685280537,0.2721703546214418,0.5629130893513513,0.018759367724277796,0.7217636430664308,0.01953028563678454,0.01379081034561302,0.03298984039189269,0.8009817307649221,0.03393202814886942,2.323639624318192,0.1929154582516108,0.01471874168378533,0.30780544656507725,0.6048801451726136,0.018475929199800335,0.7756005492772345,0.021753520917007153,0.011097192797019663,0.037275191588680284,1.07873728880952,0.03640393563018526,2.501805786366425,49,76,72,24
0,2,0.0,36,221,148,22,73,148,0,73,-2.6786874070924682e-17,1.928654933106574e-15,141,0,0,1,0,0.040096932186437374,0.006214352224361513,0.0681232637600063,0.12419806715072806,0.010214704004082831,0.1676243916555688,0.0049875577580280606,0.003089106057316826,0.006494708353208978,0.30114699103295617,0.02595135093686023,0.3734021946394819,0.025021105555454476,0.005868204013013273,0.04086362905352312,0.08533159267855389,0.008870142873312049,0.11506238902519168,0.004708535926866708,0.00290844549705227,0.007371790536582878,0.07112820447102638,0.022547914962013603,0.21841816955630478,0.1438860707009949,0.02592991136827023,0.24145474570460673,0.5172891153802152,0.04572642374145489,0.6979948139585622,0.014153982685683627,0.011150703201345116,0.017861250944455398,0.5690291395421571,0.13266536368091722,2.3329478765070872,0.16567030000953265,0.03672908647036627,0.2723253778752629,0.5565519530301379,0.0751379933167361,0.7491950264623383,0.01539196692118236,0.01159097661695218,0.022606922029831132,0.684672449431743,0.22443179670442778,2.5228422853335455,67,81,67,6
0,2,5.0,36,221,154,21,67,154,0,67,5.0,1.7763568394002505e-15,145,0,0,1,0,0.04770861453498755,0.004392736093677385,0.08380517990274602,0.15404870031709242,0.006665510862415714,0.2084941556287026,0.0034529404515453166,0.0024845205128976033,0.005053200577727068,0.33076088787317154,0.014953743397230563,0.5239998988373643,0.028814681062374434,0.004966359942335081,0.048688281995740566,0.09548620796878993,0.008963157374493444,0.12902976664594965,0.0035436815998268756,0.0025124547393677865,0.004784183776755935,0.17517954099394553,0.014705936527878967,0.3374286191364067,0.1526474894275001,0.01802230473478616,0.264835143338095,0.5359012131305868,0.029382844496120306,0.7251177438675924,0.009784543494466613,0.008771112254891113,0.01175585292996464,0.9478094711469127,0.08070821475316464,2.274767501750577,0.17788240779820044,0.023498614470702586,0.30653556890444866,0.5814578757074708,0.04419195815546266,0.7862634447834705,0.01078064202410879,0.009611133954306687,0.014662368631877806,1.1816389355505308,0.12872028171732675,2.4341442417230486,70,84,64,3
0,2,10.0,36,221,157,20,64,157,0,64,10.0,3.552713678800501e-15,148,0,0,1,0,0.046007561363119794,0.0031835217539820044,0.08228204197321297,0.15250924877426772,0.004625874468374866,0.20722631656446835,0.002878961478742781,0.0021605456251876376,0.00367980113059474,0.328052480557113,0.009500795511375415,0.513511192904529,0.02728261834665283,0.003481998738777024,0.04744314319097116,0.09409004301116797,0.005516863145168417,0.12777367888520788,0.0028035353368487392,0.0024344583199364944,0.0032111525316960154,0.1654861384061101,0.010092471603804757,0.32894455023120556,0.14669925418143878,0.012755212624176622,0.26015773644170787,0.5305095308942207,0.018718332918591978,0.7207913120595599,0.008277417540272768,0.007110651074030763,0.009224394304518373,0.9051351714287073,0.04572024711198168,2.251121273998319,0.1699940718178594,0.01596119686298182,0.30046897766199093,0.5753659334082508,0.0270956000101629,0.7815621984162521,0.008544502748582192,0.00672593197654856,0.011566771868167508,1.175000294444275,0.07322947626088977,2.389603938929314,72,85,63,1
0,2,15.0,36,221,160,20,61,160,0,61,15.0,1.7763568394002505e-15,151,0,0,1,0,0.044971339267928165,0.002560158469024818,0.08055773235206547,0.15106061570875132,0.0036705028419636086,0.20482978747371547,0.0024704729968139105,0.00204309268654157,0.0035349434390568035,0.3252834179792415,0.006450593887069543,0.4946750294956741,0.026400306550310854,0.0027631578830909823,0.04623377612165627,0.09298330743071467,0.0039402672282092465,0.12604550798304334,0.0026607260863348303,0.0023163907640091352,0.0028239502103355463,0.15691756296436246,0.006563025020699342,0.315253012688124,0.14303050713129728,0.00921478648397425,0.2553126635365224,0.5255018773292571,0.012017164663113792,0.7125622666742751,0.007870099373338983,0.006935095440244792,0.009097490551621098,0.8574209718239447,0.024883743034125282,2.187148422718615,0.165111703875841,0.011107340461369242,0.2943337559362598,0.5698527176516304,0.01672031949090502,0.7726408708164241,0.008592560052024228,0.005546087294055606,0.011819510363909706,1.1630260388530038,0.0396708110830543,2.3149875092313414,73,87,61,0
1,0,-10.0,30,124,78,19,46,78,0,46,-10.0,3.552713678800501e-15,77,0,0,1,0,0.022492821141600648,0.0076377352452952785,0.13638181301327515,0.09284543965208147,0.011134220399127794,0.27158536865307487,0.005117459764917953,0.004985772890627516,0.011406507542915278,0.03036624583965835,0.027936601503466815,0.5813358561998229,0.012637171397304458,0.009392335349729141,0.037514247762048515,0.02534622169278923,0.012980943802279654,0.06539009114702274,0.007486186015738028,0.006700334268710861,0.012262077208857303,0.028655626570757497,0.02516224520234704,0.13991257953848968,0.09424024712824958,0.033583878307342996,0.5592724080885335,0.39002970186858443,0.048766725580628736,1.1402490847447062,0.022257007819372905,0.0218544670628789,0.02580132110743713,0.14573193499054488,0.10570535287472778,2.431169321686367,0.10548075851022663,0.045010124725259885,0.5690889508616385,0.39902032009183913,0.06868210423094141,1.159188119453219,0.02069673205240942,0.021434921402939722,0.019783853040843083,0.19426632482658768,0.1293312334796177,2.467169895980891,69,9,6,40
1,0,-5.0,30,124,102,13,22,102,0,22,-5.0,1.7763568394002505e-15,101,0,0,1,0,0.01790182838730898,0.006603434397061404,0.11137036048844803,0.08112470209825852,0.009599927326515371,0.24548610969940163,0.0038499861075678155,0.003747805049130193,0.00760101429600013,0.02349468152347781,0.02122082122551916,0.574342356362255,0.010243746560292708,0.007739842687709523,0.030957860415299056,0.02239176782398342,0.011971411682438324,0.058852876405240756,0.005161203681627313,0.004958229306733841,0.007791466622883547,0.02657043747204405,0.02316073751678127,0.1339150144362159,0.07779501714267775,0.031834118365997276,0.4580169979315798,0.34072088524569294,0.04668910314575642,1.0288071302357702,0.018822680495065254,0.018466653759899643,0.025258342907890672,0.11175392742909161,0.10036332230965506,2.410403191832706,0.0945408354193634,0.0487035814618785,0.47373993634037476,0.35137467476358775,0.0774901298089803,1.0465056569725568,0.02512542152861886,0.024052696054117632,0.030202304752586083,0.22040858671904287,0.19170481959522728,2.4512346185647176,91,11,4,18
1,0,0.0,30,124,118,5,6,118,0,6,-9.64327466553288e-17,1.9286549331065747e-15,117,0,0,1,0,0.014641585707993388,0.005028143365882607,0.09956032639663863,0.0752719556417097,0.007898035768669816,0.23486878808686434,0.0028650210890823757,0.002809998652850254,0.004014839555289029,0.016070668141729513,0.015372418659826081,0.5712998746336705,0.007932067896329602,0.0058825495949426055,0.02603614622524807,0.01967518167214293,0.008907297171673682,0.05572946061426144,0.0034201460886755797,0.00335454805645502,0.00431671897640995,0.0230687178495927,0.019237744159590786,0.13158541421194805,0.06240233845868674,0.022847156582897377,0.4118064450281595,0.31505867128468795,0.03182348464852776,0.983427772594784,0.014022806209646486,0.014597168424704206,0.010759893971580782,0.0774802329120308,0.06661701391188915,2.397247425347024,0.07711170882494812,0.038038659538832155,0.42225697751897256,0.32374634096619836,0.05899192526864965,0.9999539489367592,0.01884468559848704,0.01909677431374605,0.014550333418287953,0.14885982966977612,0.14461164301215684,2.440497020758281,106,12,3,3
1,0,5.0,30,124,120,4,4,120,0,4,5.0,8.881784197001252e-16,119,0,0,1,0,0.012703408642903898,0.0032207577930183527,0.09804726629187381,0.07438920560919204,0.004732369344307515,0.23481052198563848,0.0022831330981034625,0.0022714634223319763,0.0033080587595080146,0.009891986607013336,0.009173766017405426,0.5713893366094399,0.005884071219703625,0.0037812872802074687,0.024809126675169033,0.018312466923933422,0.005504329681259113,0.055504825387002577,0.0023898216670750205,0.002362068773713588,0.002874679375071798,0.014237474059320299,0.012719841351750964,0.13172275032178332,0.0546027315666346,0.015348996468455863,0.40788634745024327,0.3113339306024603,0.02043107675623024,0.9826145243008596,0.010309914168982652,0.010527927908734015,0.008769611681291228,0.047234705396369675,0.04423555238737508,2.394714272538116,0.06421333658104438,0.025069837620890337,0.41650482722243076,0.3179890383607044,0.03809578624765789,0.9990538948461241,0.013630815083739575,0.013873232710113401,0.009785263816475709,0.09231404149782789,0.08921065024174162,2.4380434728575366,108,12,3,1
1,0,10.0,30,124,121,3,3,121,0,3,10.0,1.7763568394002505e-15,120,0,0,1,0,0.011768214758696013,0.002313258076442974,0.0976507379558278,0.07400003250331608,0.003149325398037973,0.23478988705668222,0.0018770120698690107,0.0018770120698690107,0.0024424620997152147,0.0064703212349996875,0.006356242553803781,0.5714392784547587,0.00490752299499698,0.002764503441486274,0.024373283939385888,0.017814380332205067,0.0037565562374748777,0.05542369591884569,0.0022260641888571797,0.0022260641888571797,0.0023231540285083008,0.009128048772574004,0.008895069351813587,0.13180025356130365,0.050656364977722655,0.011405761513656886,0.40718267977632006,0.3096269371878817,0.014823018976705512,0.9821820936878054,0.008797230899975809,0.008797230899975809,0.00795309971607296,0.03237836624688822,0.028996321421642716,2.3932941064163327,0.05716547882892146,0.01772453296654666,0.41542073707882604,0.3154465038045153,0.025944972804367417,0.9986204514376834,0.010072455499298125,0.0108034823628873,0.007737306169818263,0.06439446470393849,0.057401063094144784,2.4366680498718427,109,12,3,0
1,0,15.0,30,124,121,3,3,121,0,3,15.0,1.7763568394002505e-15,120,0,0,1,0,0.011401201674262102,0.001911825801818562,0.09759636584895759,0.07397139719632205,0.0023709578615503427,0.23478201643502306,0.0017863977343139936,0.0017386645658064026,0.0027213428059660316,0.00471618121301276,0.004499075971290267,0.5714672470921914,0.004439159342098263,0.0022405425811857036,0.024409928253720677,0.01763445887479145,0.0027205869945233874,0.055393363933764754,0.0020036106760521477,0.0018912289152694939,0.0027384498605131716,0.006148868640458716,0.005497918094427232,0.13184392277002058,0.048558074449247486,0.009043098980690735,0.40748576828863786,0.30941143228277856,0.011068201977270426,0.9819468124744539,0.007753331311429678,0.007753331311429678,0.007493936747279804,0.02109452315712333,0.01966289593658609,2.392496857460757,0.05338695269386378,0.013458597779813132,0.41606950982982377,0.3148903985734415,0.018235693767131293,0.9983997453968219,0.00913359283823625,0.009196524269255464,0.00858616150755441,0.03959020400612821,0.03874375957784728,2.4358959553087565,109,12,3,0
1,1,-10.0,34,92,46,18,46,46,0,46,-10.0,3.552713678800501e-15,45,0,0,1,0,0.024070839394890384,0.006189433166571301,0.14328021425035095,0.08503414556335809,0.009824921239517479,0.2340783020142506,0.004626769622491977,0.004434701120821671,0.025405221371864073,0.04024956538136415,0.01823729434925379,0.4218379907421337,0.007282267301519331,0.007014942215848479,0.009064434539324998,0.010940545611334278,0.010736494664827815,0.012214076940662214,0.004613464734200212,0.004613464734200212,0.0051772898639565745,0.02625775239589956,0.028200939959740434,0.020580522497184436,0.06806303970529341,0.015640121361059633,0.41754916200018527,0.24557577522800675,0.020626380470883013,0.6778796993288819,0.014130502161170243,0.013950472473708182,0.09264250356571777,0.13785924618183928,0.035575792230494986,1.2429255180467365,0.033851115569932366,0.010337057687769269,0.1906115014510197,0.11284166572658523,0.013257036837434106,0.3105637747369975,0.008918280091304086,0.008382493956435626,0.036122791026242634,0.05632895941456391,0.02683625708774947,0.5643340183009111,40,6,1,45
